Mark,WIND,Competitor,Nat,Venue,Date,Speed
10.494208860759493,1.1,Kellan PATTERSON,USA,"Berkeley, CA (USA)",2009-04-25,34.304634563366776
10.494272151898734,-1.2,Ahmed Bongo PEEROO,MRI,RÃ©duit (MRI),2009-04-19,34.3044276715146
10.494335443037974,1.5,Oral THOMPSON,JAM,Kingston (JAM),2009-02-28,34.30422078215795
10.494398734177215,0.6,Ka Chun WONG,CHN,Hong Kong (HKG),2009-05-03,34.30401389529677
10.494462025316455,1.3,Davin FRASER,GUY,Leonora (GUY),2018-06-22,34.303807010931024
10.494525316455695,0.7,Joshua WALCOTT,BAR,St. Michael (BAR),2018-02-17,34.30360012906067
10.494588607594936,1.2,Oscar MAVUNDLA,RSA,Pretoria (RSA),2018-01-13,34.30339324968564
10.494651898734176,1.6,MiloÅ¡ SAVIÄ†,SRB,Sremska Mitrovica (SRB),2009-08-01,34.303186372805925
10.494715189873418,1.3,Hirotaka OISHI,JPN,Tokyo (JPN),2017-05-07,34.30297949842145
10.494778481012657,1.2,Charles CLARK,USA,Port-of-Spain (TTO),2014-05-02,34.30277262653218
10.494841772151899,0.1,Jumrut RITTIDET,THA,"Fort Collins, CO (USA)",2014-04-26,34.302565757138076
10.494905063291139,1.7,Damar FORBES,JAM,"Baton Rouge, LA (USA)",2014-04-19,34.302358890239084
10.494968354430378,0.2,Jordan CHIN,JAM,Kingston (JAM),2014-03-08,34.30215202583517
10.49502906976744,1.9,Herman KIRKLAND,USA,"Bloomsburg, PA (USA)",2012-05-05,34.30195358267619
10.495087209302325,1.4,Christos KALAMARAS,GRE,Athina (GRE),2012-06-15,34.30176356046988
10.495145348837209,0.3,JosÃ© MENDIETA,CUB,La Habana (CUB),2012-05-04,34.301573540368885
10.495203488372093,1.8,Allen DOOMS,USA,"Rock Hill, SC (USA)",2012-03-31,34.30138352237318
10.495261627906975,1.6,Rozzie JOHNSON,USA,"Jacksonville, FL (USA)",2012-03-30,34.301193506482726
10.49531976744186,1.6,Karl Robert SALURI,EST,"Athens, GA (USA)",2019-04-05,34.30100349269747
10.495377906976744,0.8,Zach NELSON,USA,"Tucson, AZ (USA)",2019-04-06,34.30081348101739
10.495436046511626,1.5,Raymone CAMPBELL,JAM,"Columbia, MO (USA)",2019-04-06,34.300623471442464
10.49549418604651,0.2,Luka JANEÅ½IÄŒ,SLO,Nova Gorica (SLO),2015-07-25,34.300433463972645
10.495552325581395,1.5,Jayson ASHFORD,USA,"Fayetteville, AR (USA)",2019-04-12,34.30024345860788
10.495610465116279,1.7,Jean Tarcisius BATAMBOC,CMR,YaoundÃ© (CMR),2019-04-13,34.30005345534816
10.495668604651161,0.3,Matthew CLARKE,BAR,Georgetown (CAY),2019-04-20,34.299863454193456
10.495726744186046,1.4,Akiel SMITH,USA,"New Britain, CT (USA)",2019-05-04,34.29967345514371
10.49578488372093,0.4,Chris FELIX,USA,"Prairie View, TX (USA)",2019-05-04,34.29948345819889
10.495843023255814,0.6,Jacquez STUART,USA,"Miami, FL (USA)",2019-04-16,34.29929346335897
10.495901162790696,2.0,Yuming WANG,CHN,Zhengzhou (CHN),2016-05-12,34.29910347062392
10.49595930232558,1.4,PÃ©ter MIKLÃ“S,HUN,Budapest (HUN),2009-07-05,34.298913479993686
10.496017441860465,0.0,Suresh SATHYA,IND,Chennai (IND),2009-10-22,34.29872349146825
10.496075581395347,1.0,Andre FAULCON,USA,"Falls Church, VA (USA)",2009-07-25,34.29853350504757
10.496133720930231,-1.6,Matthew PALMER,JAM,"Los Angeles, CA (USA)",2009-05-02,34.29834352073161
10.496191860465116,1.9,Carlos OROSA,DOM,Santo Domingo (DOM),2009-03-22,34.29815353852034
10.49625,0.3,Mingxuan LI,CHN,Jinan (CHN),2009-07-03,34.29796355841373
10.496308139534882,2.0,Roelf BOUWMEESTER,NED,Leiden (NED),2017-06-17,34.29777358041172
10.496366279069766,1.5,Rondrick PARKER,USA,"Montverde, FL (USA)",2017-06-10,34.2975836045143
10.49642441860465,-0.6,Elvis AFRIFA,NED,Oordegem (BEL),2017-05-27,34.29739363072142
10.496482558139535,0.1,Melique GARCIA,HON,"New York, NY (USA)",2017-05-18,34.297203659033066
10.496540697674417,1.0,Zachary GUNNZ,USA,"Gainesville, FL (USA)",2017-04-28,34.29701368944919
10.496598837209302,0.8,Francis MOLANGO,CAN,Ottawa (CAN),2017-06-10,34.296823721969744
10.496656976744186,0.4,Raymond AYO,USA,"Fairfax, VA (USA)",2016-05-08,34.29663375659471
10.496715116279068,1.4,Robert WELLS,USA,"Starkville, MS (USA)",2016-04-30,34.29644379332405
10.496773255813952,1.2,Joe JUSTIN,USA,"Norman, OK (USA)",2016-04-23,34.29625383215773
10.496831395348837,2.0,Quintaveon POOLE,USA,"Wichita, KS (USA)",2016-04-16,34.296063873095704
10.49688953488372,0.6,Javier TROYANO,ESP,Granollers (ESP),2017-07-08,34.29587391613795
10.496947674418603,-0.1,Jamaree GORDON,USA,"Atlanta, GA (USA)",2009-04-17,34.29568396128443
10.497005813953487,1.9,Rashad HAWK,USA,"Lubbock, TX (USA)",2009-05-07,34.29549400853511
10.497063953488372,0.9,David PEDNEAULT,CAN,Sherbrooke (CAN),2009-06-14,34.29530405788994
10.497122093023256,1.2,Charles FIGARO,FRA,Les Abymes (FRA),2009-06-20,34.29511410934891
10.497180232558138,1.9,Jacob BRYANT,USA,"San Mateo, CA (USA)",2015-05-08,34.294924162911975
10.497238372093022,1.7,Sie-young PARK,KOR,Chungju (KOR),2019-05-04,34.29473421857909
10.497296511627907,1.9,Dwight SHAW,USA,"San Mateo, CA (USA)",2015-05-08,34.29454427635022
10.497354651162789,0.3,Kevin JOHNSON,USA,"Meadville, PA (USA)",2015-05-08,34.294354336225354
10.497412790697673,0.8,Kemar CLARKE,USA,"Jacksonville, FL (USA)",2015-05-08,34.29416439820444
10.497470930232558,2.0,Ben STEPHENSON,GBR,Loughborough (GBR),2015-04-25,34.29397446228743
10.497529069767442,1.4,Ravanno FERGUSON,BAH,"Coral Gables, FL (USA)",2008-04-12,34.29378452847431
10.497587209302324,-1.0,Heber VIERA,URU,Montevideo (URU),2008-04-13,34.29359459676504
10.497645348837208,1.6,Anthony COLE,USA,"Cincinnati, OH (USA)",2008-04-19,34.293404667159585
10.497703488372093,1.2,Freddie HELMS,USA,"Edwardsville, IL (USA)",2008-05-02,34.2932147396579
10.497761627906977,1.4,Davion SPENCE,JAM,Kingston (JAM),2008-05-03,34.293024814259965
10.49781976744186,0.2,Marcus TYUS,USA,"Tucson, AZ (USA)",2008-05-03,34.29283489096574
10.497877906976743,-0.1,Austin FOWLER,USA,"Northridge, CA (USA)",2008-05-17,34.292644969775175
10.497936046511628,1.5,Å½ilvinas ADOMAVIÄŒIUS,LTU,Kaunas (LTU),2008-05-30,34.29245505068826
10.49799418604651,2.0,Eiki SASAMOTO,JPN,Hiratsuka (JPN),2008-06-06,34.29226513370495
10.498052325581394,0.0,Orion NICELY,JAM,"Holmdel, NJ (USA)",2008-06-07,34.2920752188252
10.498110465116278,0.0,Lee-Roy NEWTON,RSA,Cottbus (GER),2008-06-11,34.29188530604899
10.498168604651163,1.6,Martin GRENIER,CAN,Sherbrooke (CAN),2008-06-14,34.29169539537627
10.498226744186045,0.1,Josh DELOACH,USA,"San Diego, CA (USA)",2015-05-15,34.291505486807026
10.49828488372093,0.2,Areef Bader EBRAHIM,QAT,ÅÃ³dÅº (POL),2008-06-20,34.2913155803412
10.498343023255813,1.3,Gustav KJELL,SWE,Skara (SWE),2015-06-06,34.29112567597877
10.498401162790698,1.6,Kahmari MONTGOMERY,USA,"Charleston, IL (USA)",2015-05-30,34.290935773719696
10.49845930232558,0.3,Flavien BILOUNGA NGONO,FRA,Bondoufle (FRA),2015-05-24,34.29074587356396
10.498517441860464,1.7,Muhammad PATONIAH,INA,Surakarta (INA),2015-05-22,34.290555975511495
10.498575581395349,2.0,Quentin DANCER,USA,"Austin, TX (USA)",2015-05-16,34.29036607956229
10.498633720930231,-0.2,Antoine LLOYD,USA,"East Lansing, MI (USA)",2015-05-16,34.29017618571631
10.498691860465115,1.6,FrÃ©dÃ©ric KRANTZ,FRA,Albi (FRA),2008-06-20,34.289986293973506
10.49875,0.1,Olamide ODUWOLE,NGR,Abuja (NGR),2008-07-01,34.28979640433385
10.498808139534884,1.6,Elijah JOHNSON,USA,"La Crosse, WI (USA)",2019-06-01,34.289606516797306
10.498866279069766,1.7,Jonas BERNHAGEN,GER,Jena (GER),2019-06-01,34.289416631363856
10.49892441860465,0.5,Åukasz Å»AK,POL,KrakÃ³w (POL),2019-06-08,34.28922674803344
10.498982558139534,1.2,Michele TRICCA,ITA,Mondovi (ITA),2019-06-23,34.289036866806036
10.499040697674419,0.6,Gildas TOYB,FRA,Montgeron (FRA),2019-07-13,34.2888469876816
10.499098837209301,0.6,Tarek OKO MBEA NGALA NENE,FRA,Montgeron (FRA),2019-07-13,34.28865711066011
10.499156976744185,1.0,Erik KOSTRYTSYA,UKR,Lutsk (UKR),2019-07-25,34.28846723574152
10.49921511627907,1.3,Solomon OBUTO,UGA,"Mandela National Stadium, Kampala (UGA)",2019-07-26,34.2882773629258
10.499273255813952,1.9,Mirai YAMAMOTO,JPN,Hachioji (JPN),2019-08-02,34.28808749221292
10.499331395348836,0.8,Kevin MAYER,FRA,"Khalifa International Stadium, Doha (QAT)",2019-10-02,34.28789762360284
10.49938953488372,0.6,K.S. PRANAV,IND,Ranchi (IND),2019-10-11,34.28770775709552
10.499447674418604,0.9,Lamarion ARNOLD,USA,"Montevallo, AL (USA)",2019-05-11,34.28751789269093
10.499505813953487,1.1,Tyler DAVIS,USA,"Gulf Shores, AL (USA)",2019-05-04,34.287328030389034
10.499563953488371,0.3,Santerrius BARLOW,USA,"Gulf Shores, AL (USA)",2019-05-24,34.2871381701898
10.499622093023255,1.6,Davonta WOMACK,USA,"Geneva, OH (USA)",2019-05-24,34.28694831209319
10.49968023255814,1.5,Daniel MOYER,USA,"Greensboro, NC (USA)",2019-05-18,34.286758456099165
10.499738372093022,-0.1,Gualtiero BERTOLONE,ITA,Cagliari (ITA),2008-07-19,34.2865686022077
10.499796511627906,1.5,Per STRANDQUIST,SWE,VÃ¤sterÃ¥s (SWE),2008-08-03,34.286378750418756
10.49985465116279,1.3,Philip BjÃ¸rnÃ¥ BERNTSEN,NOR,Luzern (SUI),2008-09-06,34.28618890073229
10.499912790697673,-1.9,Mohd Elfi MUSTAFA,SGP,Ipoh (MAS),2012-09-23,34.28599905314829
10.499970930232557,0.7,Lucas SEMINO,ARG,Rosario (ARG),2010-03-14,34.28580920766669
10.500029069767441,0.3,Lennym Ãngel CUBILLÃN,VEN,Caracas (VEN),2010-04-16,34.28561936428748
10.500087209302325,1.3,Kerry ROJAS,VEN,Caracas (VEN),2010-04-16,34.28542952301061
10.500145348837208,0.7,Edmar Alexandre DA SILVA REIS,BRA,Rio de Janeiro (BRA),2010-07-09,34.28523968383605
10.500203488372092,2.0,Tim JONES,NZL,Christchurch (NZL),2010-11-06,34.28504984676377
10.500261627906976,-0.9,Jean DU RANDT,RSA,Germiston (RSA),2008-02-22,34.28486001179373
10.50031976744186,0.7,Nikela NDEBELE,ZIM,"Tucson, AZ (USA)",2008-03-22,34.28467017892589
10.500377906976743,0.0,Kyle PERCIVAL,USA,"Big Rapids, MI (USA)",2008-04-05,34.28448034816023
10.500436046511627,1.1,Michael MITCHELL,USA,"Claremont, CA (USA)",2008-04-05,34.28429051949671
10.500494186046511,0.3,Pablo MARTINS DA SILVA,BRA,Rio de Janeiro (BRA),2015-03-14,34.28410069293527
10.500552325581394,1.7,Jared JORDAN,USA,"Albany, NY (USA)",2017-04-01,34.28391086847592
10.500610465116278,1.9,Jack MACHOMETA,USA,"Gulf Shores, AL (USA)",2017-05-26,34.283721046118586
10.500668604651162,1.8,Dominic JONES,USA,"San Mateo, CA (USA)",2013-05-18,34.28353122586325
10.500726744186046,0.0,Mark FOSTER,USA,"San Antonio, TX (USA)",2013-05-12,34.28334140770988
10.500784883720929,1.5,Jayveon TAYLOR,USA,"Las Vegas, NV (USA)",2013-05-10,34.28315159165844
10.500843023255813,1.0,Nick TURNER,USA,"Bloomington, IN (USA)",2013-05-03,34.28296177770888
10.500901162790697,-0.2,Justin EMERSON,USA,"Birmingham, AL (USA)",2013-04-27,34.28277196586118
10.500959302325581,1.8,CÃ©lio Miguel DA SILVA,BRA,SÃ£o Paulo (BRA),2014-09-13,34.28258215611531
10.501017441860464,1.0,Marat ABLYAZOV,RUS,Kazan (RUS),2014-07-24,34.28239234847123
10.501075581395348,-1.7,Arnovis DALMERO,COL,Quito (ECU),2020-12-12,34.28220254292888
10.501133720930232,-0.4,Ahmad Khader ALMUWALLAD,KSA,Riyadh (KSA),2014-05-16,34.28201273948826
10.501191860465115,0.8,Marcus HARRIS,USA,"Laramie, WY (USA)",2014-05-17,34.281822938149325
10.501249999999999,1.0,Jiahuan ZHAO,CHN,Jinan (CHN),2010-08-05,34.28163313891204
10.501308139534883,0.7,Aleksandr KRETTSINGER,RUS,Kemerovo (RUS),2014-06-04,34.28144334177636
10.501366279069767,0.3,Mohammad Hossein ABAREGHI,IRI,Taipei City (TPE),2014-06-13,34.281253546742256
10.50142441860465,1.6,Carlton ANUMNU,USA,"Eugene, OR (USA)",2014-07-05,34.281063753809704
10.501482558139534,1.5,Lennox WILLIAMS,JAM,Andorf (AUT),2013-08-17,34.28087396297865
10.501540697674418,1.8,Mitchell ZILM,AUS,Perth (AUS),2010-03-26,34.280684174249075
10.501598837209302,2.0,Robert HERRON,USA,"Clovis, CA (USA)",2010-06-04,34.280494387620934
10.501656976744185,-0.3,Leon HUNT,ISV,"Norfolk, VA (USA)",2013-04-13,34.2803046030942
10.501715116279069,-0.3,Kenneth SMITH,USA,"Norfolk, VA (USA)",2013-04-13,34.280114820668835
10.501773255813953,1.8,Todd BATEMAN,AUS,Perth (AUS),2010-03-26,34.27992504034479
10.501831395348836,0.1,Abdoulie ASSIM,GAM,Bamako (MLI),2009-05-13,34.27973526212207
10.50188953488372,1.2,Ismail NIMAGA,FRA,Aubagne (FRA),2013-07-06,34.279545486000586
10.501947674418604,1.5,VÃ¡clav ZICH,CZE,Praha (CZE),2013-06-30,34.279355711980344
10.502005813953488,0.1,Mamus EMUOBONUVIE,NGR,Calabar (NGR),2013-06-20,34.27916594006128
10.50206395348837,1.5,Shaun KENNEDY,USA,"Marion, IN (USA)",2010-05-28,34.278976170243396
10.502122093023255,1.0,Khan MARR,JAM,Spanish Town (JAM),2010-05-15,34.27878640252663
10.502180232558139,0.5,Landon POWELL,USA,"Boone, NC (USA)",2010-04-25,34.27859663691094
10.502238372093023,0.3,Rudolph ERASMUS,RSA,Germiston (RSA),2010-04-10,34.278406873396314
10.502296511627906,0.9,Rouven CHRIST,GER,Ludweiler (GER),2013-09-01,34.27821711198271
10.50235465116279,0.5,Justin CAVANAGH,AUS,"QSAC, Nathan, Brisbane (AUS)",2020-03-07,34.27802735267009
10.502412790697674,-0.9,Davron ATABAEV,TJK,Dushanbe (TJK),2011-06-15,34.27783759545841
10.502470930232557,1.8,Niko WILLIAMS-RICHEY,USA,"Waco, TX (USA)",2011-04-23,34.277647840347655
10.50252906976744,2.0,Jeremy SMITH,USA,"Coral Springs, FL (USA)",2011-04-28,34.27745808733778
10.502587209302325,1.1,Frank PURIZA,NAM,"Provo, UT (USA)",2011-05-04,34.27726833642873
10.50264534883721,0.5,Yik Chun TANG,HKG,Hong Kong (HKG),2011-05-08,34.2770785876205
10.502703488372092,2.0,Octavian Mihail ROMANESCU,ESP,Getafe (ESP),2018-07-21,34.27688884091306
10.502761627906976,0.5,Ji-myong JU,KOR,Hwaseong (KOR),2016-06-02,34.27669909630635
10.50281976744186,0.6,Elmo LAKKA,FIN,Kotka (FIN),2011-07-13,34.27650935380034
10.502877906976744,0.7,Alessandro PIUBENI,ITA,Modena (ITA),2018-04-25,34.276319613395
10.502936046511627,1.6,Kotaro YAMAJI,JPN,Ise (JPN),2018-08-03,34.276129875090305
10.50299418604651,1.4,Daichi KOKUBO,JPN,Ise (JPN),2018-08-03,34.2759401388862
10.503052325581395,0.7,Thabo MATEBEDI,RSA,Pretoria (RSA),2009-01-30,34.27575040478267
10.503110465116277,1.6,Shakur WILLIAMS,JAM,"National Stadium, Kingston (JAM)",2020-03-06,34.27556067277966
10.503168604651162,1.0,Sean WROE,AUS,Hobart (AUS),2009-01-30,34.27537094287715
10.503226744186046,0.3,Meng-Lin TSAI,TPE,Kaohsiung (TPE),2011-05-28,34.2751812150751
10.50328488372093,1.8,Orkatz BEITIA,ESP,Vitoria (ESP),2011-07-02,34.274991489373484
10.503343023255812,1.4,Charlie DACK,GBR,Donnas (ITA),2011-07-03,34.27480176577226
10.503401162790697,1.1,Oleksiy KASYANOV,UKR,Donetsk (UKR),2011-08-02,34.27461204427138
10.503459302325581,2.0,Ibrahim MUYA,KEN,Maputo (MOZ),2011-09-12,34.27442232487083
10.503517441860465,0.6,Takamasa MATSUO,JPN,Okayama (JPN),2016-07-30,34.27423260757055
10.503575581395348,1.7,Huaishuang WANG,CHN,Dalian (CHN),2018-08-06,34.274042892370545
10.503633720930232,0.1,Abdelhadi BOUCHAKOUR,ALG,Kessel-Lo (BEL),2018-08-04,34.273853179270745
10.503691860465116,1.3,Chris JACKSON,USA,"Albany, NY (USA)",2011-05-14,34.273663468271124
10.503749999999998,1.7,Declan RUSTAY,USA,"Charleston, IL (USA)",2018-05-24,34.27347375937166
10.503808139534883,-0.4,Tama TOKI,NZL,Auckland (NZL),2011-11-12,34.2732840525723
10.503866279069767,-1.6,Jordan BYRD,USA,"Albuquerque, NM (USA)",2018-05-12,34.27309434787302
10.503924418604651,0.4,Jason SHANNON,USA,"Bloomington, IN (USA)",2018-05-12,34.272904645273776
10.503982558139533,-0.3,Shannon PATTERSON,USA,"Coral Gables, FL (USA)",2018-05-12,34.27271494477455
10.504040697674418,0.7,Troy PRIDE,USA,"Coral Gables, FL (USA)",2018-05-11,34.27252524637529
10.504098837209302,1.6,John THOMAS,USA,"El Paso, TX (USA)",2011-03-26,34.272335550075965
10.504156976744186,1.3,Hayato KOTANI,JPN,"Nagai Stadium No. 2, Osaka (JPN)",2020-10-20,34.27214585587655
10.504215116279068,2.0,Kazuya MIYAUCHI,JPN,"Try Stadium, Osaka (JPN)",2020-10-04,34.271956163777006
10.504273255813953,1.3,Daisei NAMIKI,JPN,"Shikishima Park Prefectural Athletic Field, Maebashi (JPN)",2020-09-05,34.27176647377729
10.504331395348837,2.0,Jan JIRKA,CZE,"Vitkovice, Ostrava (CZE)",2020-08-22,34.271576785877365
10.50438953488372,1.2,Simon EHAMMER,SUI,"Stadion Hard, Langenthal (SUI)",2020-08-08,34.27138710007722
10.504447674418603,2.0,Koki KAWABATA,JPN,"Kusanagi Athletic Stadium, Shizuoka (JPN)",2020-08-02,34.27119741637679
10.504505813953488,-0.1,Brume OKEOGHENE,NGR,"Samuel Ogbemudia Stadium, Benin City (NGR)",2020-03-14,34.271007734776056
10.504563953488372,0.8,Hakan KARACAOGLU,TUR,Sliven (BUL),2011-07-02,34.27081805527498
10.504622093023254,1.3,Michael HAMANN,GER,Berlin (GER),2016-07-09,34.270628377873535
10.504680232558139,0.6,Gerald MATTHEW,GBR,Bedford (GBR),2016-06-18,34.270438702571674
10.504738372093023,0.8,Jais SMITH,USA,"Arlington, TX (USA)",2018-04-28,34.27024902936936
10.504796511627907,0.6,Seunghwan KO,KOR,Yecheon (KOR),2018-07-11,34.27005935826658
10.50485465116279,1.0,Guelord KOLA BIASU,BEL,Bruxelles (BEL),2018-07-08,34.269869689263274
10.504912790697674,0.9,Jonas Tapani HALONEN,NOR,Oslo (NOR),2018-07-05,34.269680022359424
10.504970930232558,1.5,Woo-sam KIM,KOR,Jeongseon (KOR),2018-06-26,34.26949035755498
10.505025125628139,-0.1,Braxton KLAVINS,USA,"Edwardsville, IL (USA)",2015-04-18,34.269313561348966
10.50507537688442,1.2,Brandon HERRIGAN,AUS,Brisbane (AUS),2015-02-28,34.26914963334307
10.505125628140702,1.1,Andrew MCCABE,AUS,Canberra (AUS),2015-02-21,34.26898570690547
10.505175879396983,0.6,Wang KANG,CHN,Nanchang (CHN),2011-10-21,34.26882178203614
10.505226130653265,1.0,Tremayne BANKS,USA,"Greensboro, NC (USA)",2015-05-02,34.26865785873507
10.505276381909546,0.4,Bryan MERCADO,USA,"Los Angeles, CA (USA)",2015-05-03,34.268493937002226
10.505326633165827,1.7,Demarcus PORTER,USA,"Mobile, AL (USA)",2015-05-08,34.2683300168376
10.505376884422109,1.5,Jonathan BOEY,USA,"Clarksville, TN (USA)",2015-05-15,34.26816609824116
10.50542713567839,0.3,Scott BAJERE,GBR,"San Diego, CA (USA)",2015-05-15,34.26800218121287
10.505477386934672,1.9,Marvin BIEN-AIME,HAI,"Abilene, TX (USA)",2008-08-05,34.26783826575274
10.505527638190953,0.1,Eric BREWINGTON,USA,"Norfolk, VA (USA)",2015-08-03,34.26767435186071
10.505577889447235,0.9,Gavin EASTMAN,GBR,London (GBR),2008-06-14,34.26751043953679
10.505628140703516,1.2,Dion RODRIGUEZ,TTO,Port-of-Spain (TTO),2008-06-20,34.26734652878094
10.505678391959798,0.0,Rasgawa PINNOCK,GER,NÃ¼rnberg (GER),2008-07-05,34.26718261959314
10.505728643216079,0.0,David SCHAHBASIAN,GER,NÃ¼rnberg (GER),2008-07-05,34.26701871197337
10.50577889447236,0.0,Pavel STAROSTIN,RUS,Moskva (RUS),2008-07-10,34.26685480592161
10.505829145728642,0.9,Maksim MOKRUSOV,RUS,Kazan (RUS),2008-07-18,34.266690901437826
10.505879396984923,1.3,Dubeiker CEDEÃ‘O,VEN,Barquisimeto (VEN),2015-05-22,34.26652699852201
10.505929648241205,1.3,Paul Kim WILLIAMS,GRN,"New York, NY (USA)",2015-05-19,34.26636309717413
10.505979899497486,1.0,John MCDONALD,USA,"Arcadia, CA (USA)",2015-04-11,34.266199197394165
10.506030150753768,2.0,Loneil MARKS,GUY,Georgetown (GUY),2019-03-09,34.2660352991821
10.50608040201005,1.8,Cameron FRENCH,NZL,Auckland (NZL),2015-01-17,34.2658714025379
10.50613065326633,1.4,Ingmar HERREMAN,BEL,Nivelles (BEL),2008-06-28,34.26570750746155
10.506180904522612,1.5,Kensuke TAKAHASHI,JPN,"Nihon University Athletics Stadium, Setagaya (JPN)",2020-08-15,34.26554361395303
10.506231155778893,-0.2,JiÅ™Ã­ POLÃK,CZE,"AtletickÃ½ stadion StÅ™elnice, Jablonec nad Nisou (CZE)",2020-09-19,34.265379722012305
10.506281407035175,0.2,Aaron BELL,USA,"Life College, Marietta, GA (USA)",2020-07-25,34.26521583163937
10.506331658291456,1.8,Stevie Jr. WARREN,USA,"Carbondale, IL (USA)",2008-05-17,34.26505194283419
10.506381909547738,1.6,Byron WASHINGTON,USA,"Denton, TX (USA)",2008-05-10,34.26488805559674
10.50643216080402,0.5,Eric NKANSAH,GHA,Addis Abeba (ETH),2008-04-30,34.26472416992702
10.5064824120603,1.0,Yahya Salim AL NOFALI,OMA,Dubai (UAE),2012-12-12,34.26456028582498
10.506532663316582,0.5,Bradley BRITZ,RSA,Germiston (RSA),2011-04-02,34.26439640329061
10.506582914572864,0.0,Christopher ROLLE,USA,"Adrian, MI (USA)",2011-04-09,34.26423252232389
10.506633165829145,1.8,Adam ROSENKE,CAN,"Provo, UT (USA)",2008-05-24,34.26406864292479
10.506683417085426,1.2,Ray MILLER,USA,"Los Angeles, CA (USA)",2011-05-07,34.263904765093294
10.506733668341708,0.2,Nate WASHINGTON,USA,"Tucson, AZ (USA)",2011-05-13,34.263740888829375
10.50678391959799,2.0,Ryo MATSUDA,JPN,Hiroshima (JPN),2008-04-29,34.26357701413301
10.50683417085427,0.2,Kaishin SHIMADA,JPN,"Edion Stadium, Hiroshima (JPN)",2020-10-24,34.263413141004186
10.506884422110552,-0.2,Haibin YAN,CHN,"Shangyu Stadium, Shaoxing (CHN)",2020-09-15,34.263249269442866
10.506934673366834,-0.4,Takuya KUWAHARA,JPN,"Denka Big Swan Stadium, Niigata (JPN)",2020-09-11,34.26308539944904
10.506984924623115,1.7,Natsuki MAEDA,JPN,"Prefectural Tendai Stadium, Chiba (JPN)",2020-08-22,34.26292153102268
10.507035175879397,0.2,Emory FLOYD,USA,"Life College, Marietta, GA (USA)",2020-07-25,34.26275766416376
10.507085427135678,-0.8,Keigo YASUDA,JPN,"Metropolitan Komazawa Stadium, Tokyo (JPN)",2020-07-24,34.26259379887227
10.50713567839196,0.0,Raphael BOUJU,NED,"Sportcentrum Papendal, Arnhem (NED)",2020-07-18,34.26242993514816
10.50718592964824,1.0,Santeri Ã–RN,FIN,"Harjun stadion, JyvÃ¤skylÃ¤ (FIN)",2020-07-08,34.262266072991444
10.507236180904522,2.0,Matej BALUCH,SVK,"Stadion TJ Lokomotiva Olomouc,, Olomouc (CZE)",2020-07-04,34.26210221240208
10.507286432160804,1.6,Davonte STEWART,USA,"Norwalk, CA (USA)",2011-05-21,34.26193835338004
10.507336683417085,1.1,Netanel DOROTHEA,NED,"Atletiekbaan Maarschalkerweerd, Utrecht (NED)",2020-08-29,34.26177449592532
10.507386934673367,1.1,David HAMIL,CAY,"Clermont, FL (USA)",2011-06-11,34.26161064003788
10.507437185929648,1.3,Roland NÃ‰METH,HUN,Budapest (HUN),2011-06-12,34.2614467857177
10.50748743718593,0.9,Liangliang YU,CHN,Fuzhou (CHN),2011-06-25,34.26128293296477
10.507537688442211,1.3,Yu ZANG,CHN,Fuzhou (CHN),2011-06-25,34.26111908177906
10.50758793969849,0.4,Yong SHEN,CHN,Baotou (CHN),2011-07-18,34.26095523216054
10.507638190954772,-1.4,Warren MARSHALL,USA,"Wichita, KS (USA)",2011-07-29,34.2607913841092
10.507688442211053,1.3,Jamarius MCTEAR,USA,"New Orleans, LA (USA)",2011-08-03,34.260627537625005
10.507738693467335,1.9,Thomas JONES,SWE,"Campus Valla, LinkÃ¶ping (SWE)",2020-08-22,34.26046369270794
10.507788944723616,1.8,Anka AUTMAN,USA,"Memphis, TN (USA)",2008-03-22,34.260299849357985
10.507839195979898,0.0,Dondre MCDONALD,USA,"Fresno, CA (USA)",2008-03-15,34.26013600757511
10.50788944723618,1.9,Ryan LANKFORD,USA,"Jacksonville, FL (USA)",2010-03-20,34.2599721673593
10.50793969849246,0.5,Dantwan SPREADS,USA,"Charleston, SC (USA)",2010-04-17,34.25980832871053
10.507989949748742,0.5,Chiyioke ONYENEGECHA,NGR,"Sacramento, CA (USA)",2010-04-17,34.25964449162878
10.508040201005024,1.8,Trevell QUINLEY,USA,"Tempe, AZ (USA)",2008-04-12,34.259480656114015
10.508090452261305,0.3,Alex REECE,USA,"Sacramento, CA (USA)",2017-05-12,34.25931682216623
10.508140703517586,1.0,William BUSH,USA,"El Paso, TX (USA)",2017-05-14,34.259152989785385
10.508190954773868,1.7,Tristan PARMLEY,USA,"Lexington, KY (USA)",2017-05-25,34.258989158971474
10.50824120603015,0.3,Bamiyo OBUTE,NGR,Abuja (NGR),2017-06-03,34.258825329724466
10.50829145728643,2.0,James BIAS,USA,"El Paso, TX (USA)",2017-03-25,34.25866150204433
10.508341708542712,2.0,Reggie HILL,USA,"El Paso, TX (USA)",2008-04-12,34.25849767593107
10.508391959798994,0.7,Jakub PIETRUSA,POL,"Stadion im. MarszaÅ‚ka JÃ³zefa PiÅ‚sudskiego, Radom (POL)",2020-09-11,34.258333851384634
10.508442211055275,1.8,John CARR,USA,"Towson, MD (USA)",2009-04-18,34.258170028405026
10.508492462311557,2.0,Florian HÃœBNER,GER,Weinheim (GER),2010-05-22,34.2580062069922
