Mark,WIND,Competitor,Nat,Venue,Date,Speed
11.714105263157895,0.6,Ruta LABUS,RUS,Cheboksary (RUS),2016-06-20,30.732180726789114
11.714210526315789,1.8,Jin YOU,KOR,Goseong (KOR),2016-06-15,30.731904569348973
11.714315789473684,1.2,Astrid Mangen INGERBRITSEN,NOR,Nadderud (NOR),2016-06-12,30.731628416871843
11.714421052631579,1.6,Kymbriona TAYLOR,USA,"Lincoln, NE (USA)",2016-05-14,30.731352269357608
11.714526315789474,-2.5,Jedah CALDWELL,USA,"Sioux Falls, SD (USA)",2016-05-07,30.731076126806126
11.714631578947369,0.2,Latesha SIMPSON,USA,"Lynchburg, VA (USA)",2016-05-12,30.73079998921726
11.714736842105264,-3.2,Trudy-Ann RICHARDS,JAM,"Charlotte, NC (USA)",2016-04-09,30.73052385659089
11.714842105263157,0.3,LaVonne IDLETTE,DOM,"Orlando, FL (USA)",2012-04-28,30.730247728926873
11.714947368421052,1.5,Lauren ELLSWORTH,USA,"Akron, OH (USA)",2016-04-16,30.729971606225067
11.7150625,1.6,Azaria HILL,USA,"Long Beach, CA (USA)",2018-04-21,30.729669602701648
11.715187499999999,1.7,Martha MENDEZ,DOM,San JosÃ© (CRC),2019-07-19,30.729341719882846
11.7153125,0.2,Grace AYEMOBA,NGR,Abuja (NGR),2018-03-16,30.729013844060923
11.7154375,1.4,Sherri Ann NORTON,USA,"Miami, FL (USA)",2018-03-03,30.72868597523567
11.715562499999999,1.1,Antonia SCHRIMPF,GER,Mannheim (GER),2019-06-29,30.72835811340685
11.7156875,1.7,Shanice WILLIAMS,CAN,"Buffalo, NY (USA)",2018-05-11,30.72803025857424
11.7158125,0.1,Ty'Asia DANSBURY,USA,"High Point, NC (USA)",2018-05-11,30.727702410737624
11.715937499999999,1.4,Demitra CARTER,USA,"Waco, TX (USA)",2018-05-12,30.72737456989678
11.7160625,1.8,Deja SHAW HUCKABY,USA,"Austin, TX (USA)",2019-03-30,30.72704673605147
11.7161875,0.7,Lashawn HAYE,JAM,Kingston (JAM),2019-03-29,30.726718909201477
11.716312499999999,0.0,Caitlin DEFUSCO,USA,"Columbus, OH (USA)",2010-05-01,30.726391089346585
11.7164375,0.4,Cindee WRIGHT,USA,"Yankton, SD (USA)",2010-05-15,30.72606327648656
11.7165625,1.7,Mikayla MCLAUGHLIN,USA,"Austin, TX (USA)",2018-05-11,30.725735470621185
11.716687499999999,2.0,Orangy JIMÃ‰NEZ,VEN,BogotÃ¡ (COL),2018-05-19,30.72540767175023
11.7168125,0.9,Marin ADACHI,JPN,"Yamashiro Park Stadium, Uji (JPN)",2020-08-10,30.725079879873473
11.7169375,0.1,Petra FARKAS,HUN,"Iharos SÃ¡ndor AtlÃ©tikai PÃ¡lya, Budapest (HUN)",2020-07-26,30.72475209499069
11.717062499999999,1.8,Tiina LEPPÃ„KOSKI,FIN,Stockholm (SWE),2013-09-07,30.72442431710167
11.7171875,0.7,Kimberly HARRIS,USA,"Greensboro, NC (USA)",2018-06-15,30.72409654620616
11.7173125,1.1,Lucie DOMSKÃ,CZE,NovÃ© MÄ›sto nad MetujÃ­ (CZE),2018-07-21,30.723768782303964
11.717437499999999,1.0,Zeru XIE,CHN,Dalian (CHN),2018-08-03,30.723441025394845
11.7175625,1.1,Risqat FABUNMI-ALADE,GBR,Oordegem (BEL),2019-06-01,30.723113275478582
11.7176875,-0.1,Pia Julianna RINGHOFFER,GER,Weinheim (GER),2019-05-25,30.72278553255495
11.717812499999999,1.4,Emani HARRISON,USA,"Clemson, SC (USA)",2011-05-07,30.722457796623733
11.7179375,1.2,Michaela D'ANGELO,ITA,Nembro (ITA),2013-07-03,30.722130067684695
11.7180625,1.3,Amelia BROHMAN,CAN,Windsor (CAN),2013-06-29,30.721802345737615
11.718187499999999,1.5,Charday CRAWFORD,USA,"Charleston, IL (USA)",2013-05-18,30.721474630782282
11.7183125,-1.1,Alexis BATES,USA,"Houston, TX (USA)",2013-05-12,30.721146922818452
11.7184375,1.6,Atarah CLARK,USA,"El Paso, TX (USA)",2013-04-13,30.720819221845918
11.718562499999999,1.4,Tyneisha MCCOY,USA,"Nacogdoches, TX (USA)",2013-04-06,30.720491527864453
11.7186875,1.7,Dephanie ADEYEMI,USA,"Austin, TX (USA)",2011-05-14,30.720163840873823
11.7188125,-0.1,Asia COOPER,USA,"Oxford, MS (USA)",2013-04-20,30.71983616087381
11.7189375,0.7,Giulia LATINI,ITA,Orvieto (ITA),2017-07-21,30.719508487864196
11.7190625,0.5,Myriam JALMA,FRA,Aubagne (FRA),2013-07-06,30.719180821844752
11.7191875,0.7,Cindy ROLEDER,GER,LÃ¼beck (GER),2013-09-04,30.718853162815257
11.7193125,1.8,Shurria HENRY,JAM,Spanish Town (JAM),2019-02-26,30.718525510775486
11.7194375,-1.1,. HINA,IND,Patiala (IND),2019-03-17,30.718197865725212
11.7195625,1.5,Carlotta BUCKEL,GER,Weinheim (GER),2012-07-27,30.717870227664218
11.7196875,1.0,Caroline SANDSJÃ–,SWE,Sundsvall (SWE),2012-06-17,30.717542596592274
11.7198125,0.7,Chanel KELLYMAN,CAN,"Mount Pleasant, MI (USA)",2012-05-11,30.71721497250916
11.7199375,1.4,Charlize EILERD,RSA,"Bestmed Tuks Stadium, Pretoria (RSA)",2020-03-14,30.716887355414652
11.7200625,1.5,Laetitia HERMET,SUI,Bulle (SUI),2017-07-08,30.71655974530853
11.7201875,1.0,Carol ZANGOBBO,ITA,Gavardo (ITA),2016-07-07,30.71623214219056
11.7203125,2.0,Erica JARDER,SWE,Sollentuna (SWE),2016-08-26,30.71590454606053
11.7204375,1.5,Diamond THOMAS,USA,"Provo, UT (USA)",2016-05-13,30.715576956918206
11.7205625,1.8,Chasity CLARK,USA,"Corpus Christi, TX (USA)",2016-05-07,30.71524937476337
11.7206875,0.9,Anna KLIMINA,RUS,Yerino (RUS),2011-06-24,30.714921799595803
11.7208125,1.6,Marta MAFFIOLETTI,ITA,Savona (ITA),2014-07-02,30.714594231415273
11.7209375,-0.3,ThÃ©lia SIGÃˆRE,FRA,Marseille (FRA),2008-07-04,30.71426667022156
11.7210625,0.0,Anamaria IONITA,ROU,BucureÅŸti (ROU),2008-07-05,30.71393911601444
11.7211875,1.6,Lina ANDRIJAUSKAITÃ‰,LTU,MarijampolÃ© (LTU),2008-07-06,30.713611568793695
11.7213125,1.4,Adriana WRIGHT,JAM,"Glassboro, NJ (USA)",2015-04-18,30.713284028559087
11.7214375,0.6,Natasha HARVEY,USA,"Jacksonville, FL (USA)",2009-05-15,30.71295649531041
11.7215625,-0.3,Xiaoyan MA,CHN,Jinan (CHN),2009-10-21,30.71262896904743
11.7216875,1.0,Lauren WHITE,USA,"Greensboro, NC (USA)",2016-05-21,30.712301449769924
11.7218125,1.1,Marie HARZER,GER,Flieden (GER),2016-05-22,30.71197393747767
11.7219375,-1.3,Keturah WILLIAMS,USA,"Gainesville, FL (USA)",2015-04-03,30.71164643217045
11.7220625,2.0,Shakima KNOX,USA,"Starkville, MS (USA)",2014-05-03,30.71131893384803
11.7221875,1.1,Regina WILKERSON,USA,"Houston, TX (USA)",2014-05-17,30.710991442510196
11.7223125,2.0,Ama PIPI,GBR,Loughborough (GBR),2014-05-18,30.710663958156722
11.7224375,1.0,Shayla FRANCE,USA,"Gulf Shores, AL (USA)",2014-05-24,30.71033648078738
11.7225625,1.1,Celina LEFFLER,GER,Weinheim (GER),2014-05-31,30.710009010401947
11.7226875,-0.2,Teresa CARVALHO,POR,Lisboa (POR),2014-06-04,30.70968154700021
11.7228125,1.1,Asha ROY,IND,Lucknow (IND),2014-06-07,30.709354090581932
11.7229375,1.5,Kiersten DUNCAN,USA,"Baton Rouge, LA (USA)",2014-04-05,30.709026641146895
11.7230625,-1.1,Alexys TAYLOR,USA,"Newark, DE (USA)",2017-05-05,30.708699198694884
11.7231875,1.0,Essance SAMPLE,USA,"Austin, TX (USA)",2017-05-13,30.70837176322566
11.7233125,1.8,Melissa ROBERTS,GBR,Cardiff (GBR),2017-06-10,30.708044334739007
11.7234375,0.2,Anastasiya SHEMPEL,KAZ,Almaty (KAZ),2017-06-12,30.707716913234712
11.7235625,1.0,Erin TUCKER,USA,"High Point, NC (USA)",2015-04-04,30.70738949871253
11.7236875,0.3,Hayley WARREN,CAN,"La Jolla, CA (USA)",2014-04-26,30.70706209117225
11.7238125,0.9,Laura CLARK,GBR,Lee Valley (GBR),2017-05-24,30.706734690613658
11.7239375,1.4,Jade BARBER,USA,"Chapel Hill, NC (USA)",2014-04-18,30.706407297036513
11.7240625,0.0,Nina KOVAÄŒIÄŒ,SLO,BanskÃ¡ Bystrica (SVK),2008-06-21,30.7060799104406
11.7241875,1.8,Dominique WEATHERS,USA,"Greensboro, NC (USA)",2008-06-19,30.7057525308257
11.7243125,0.4,Marine MIGNON,FRA,Albi (FRA),2015-07-17,30.705425158191577
11.7244375,1.7,Saori SUDA,JPN,Hiroshima (JPN),2008-04-29,30.705097792538023
11.7245625,-0.2,Lauren HEWITT,AUS,Canberra (AUS),2008-01-26,30.704770433864805
11.7246875,0.2,Alicia ARNOLD,USA,"Muncie, IN (USA)",2015-05-16,30.7044430821717
11.7248125,0.6,Haley JACOBSON,USA,"Los Angeles, CA (USA)",2015-05-16,30.704115737458487
11.7249375,1.9,Alexus HEBERT,USA,"Mobile, AL (USA)",2015-05-09,30.70378839972495
11.725065789473684,-0.4,Lucie FERAUGE,BEL,Lebbeke (BEL),2019-06-29,30.70345245509789
11.725197368421052,1.1,Milan PARKS,USA,"Athens, GA (USA)",2019-04-06,30.70310790414257
11.725328947368421,1.3,Aziza SBAITY,LBN,Doha (QAT),2019-04-22,30.702763360920187
11.72546052631579,1.7,Kaylah ROBINSON,USA,"San Diego, CA (USA)",2019-03-23,30.702418825430495
11.725592105263157,1.5,Arisa KIMISHIMA,JPN,Yokohama (JPN),2017-05-26,30.70207429767322
11.725723684210527,0.0,Reabetswe MOLOI,RSA,Bloemfontein (RSA),2019-04-13,30.70172977764811
11.725855263157895,1.7,Sabrina GALIMBERTI,ITA,Savona (ITA),2017-05-25,30.7013852653549
11.725986842105263,1.8,Constanze DIETZSCH,GER,Zeulenroda (GER),2017-05-25,30.70104076079334
11.72611842105263,0.4,Kristie EDWARDS,AUS,Sydney (AUS),2019-04-06,30.700696263963152
11.72625,1.2,Brittani SIMMONS,USA,"Norman, OK (USA)",2009-05-29,30.70035177486409
11.726381578947368,0.9,Sangwan JAKSUNIN,THA,Beograd (SRB),2009-07-07,30.700007293495883
11.726513157894736,0.7,Lijuan YU,CHN,Zhengzhou (CHN),2009-09-05,30.69966281985829
11.726644736842104,0.9,Bianca GRANT,USA,"Marion, IN (USA)",2012-05-25,30.69931835395103
11.726776315789474,1.8,Brooklyn YORK,USA,"Kingsville, TX (USA)",2019-05-25,30.69897389577384
11.726907894736842,1.3,Torie CUNNINGHAM,USA,"Greensboro, NC (USA)",2013-05-23,30.698629445326482
11.72703947368421,0.0,Sabrina Maria MONTEIRO PEREIRA,BRA,BraganÃ§a Paulista (BRA),2019-05-11,30.698285002608685
11.72717105263158,1.0,Malai WALKER,USA,"Winston Salem, NC (USA)",2011-03-19,30.69794056762018
11.727302631578947,1.9,Jordan HOYT,USA,"Tampa, FL (USA)",2012-05-05,30.697596140360716
11.727434210526315,2.0,Jessica PERIS,AUS,Canberra (AUS),2017-02-17,30.697251720830042
11.727565789473683,1.1,Elisabeth SLETTUM,NOR,Oslo (NOR),2013-08-16,30.69690730902788
11.727697368421053,1.3,Hanna ADRIANSSON NORDBERG,SWE,Sundsvall (SWE),2013-07-28,30.696562904953975
11.72782894736842,1.1,Ajah CRINER,USA,"Natchitoches, LA (USA)",2019-05-04,30.69621850860807
11.727960526315789,0.2,Precious OKORONKWOR,NGR,Abuja (NGR),2018-03-16,30.695874119989906
11.728092105263158,0.4,Gabrielle MATTHEWS,JAM,Kingston (JAM),2017-03-31,30.695529739099218
11.728223684210526,1.7,Meshala MORTON,USA,"Columbia, SC (USA)",2017-04-15,30.695185365935753
11.728355263157894,1.5,Melicia MOUZZON,USA,"Greensboro, NC (USA)",2019-05-18,30.694841000499242
11.728486842105262,0.7,Paula GARCÃA,ESP,"Wichita, KS (USA)",2019-05-11,30.69449664278943
11.728618421052632,0.2,Svea KITTNER,GER,GÃ¶ttingen (GER),2017-06-10,30.694152292806056
11.72875,0.5,Jessica Lynn SANCHEZ,MEX,"Irvine, CA (USA)",2012-04-29,30.693807950548862
11.728881578947368,2.0,Deanna GOODEN,USA,"Clovis, CA (USA)",2009-06-05,30.693463616017596
11.729013157894736,-0.2,Eleutheria KOMPIDOU,GRE,Athina (GRE),2008-06-13,30.693119289211978
11.729144736842105,0.4,Monika WIECZORKIEWICZ,POL,Bielsko-Biala (POL),2010-07-08,30.692774970131754
11.729276315789473,0.5,Antonique CAMPBELL,JAM,Kingston (JAM),2010-03-26,30.69243065877668
11.729407894736841,0.9,Crystal THOMAS,JAM,Kingston (JAM),2010-06-05,30.69208635514648
11.729539473684211,1.1,Esther AKINSULIE,CAN,"Baton Rouge, LA (USA)",2010-04-17,30.691742059240894
11.729671052631579,1.5,Eileen MORAN,USA,"Princeton, NJ (USA)",2010-05-08,30.691397771059673
11.729802631578947,0.0,Junine GOODISON,JAM,Kingston (JAM),2017-02-11,30.691053490602553
11.729934210526315,1.9,Shiho TAKAGI,JPN,Kyoto (JPN),2009-05-09,30.690709217869266
11.730065789473684,0.0,Jessica FOREMAN,USA,"Villanova, PA (USA)",2009-05-02,30.690364952859557
11.730197368421052,0.2,DeeDee TROTTER,USA,"Gainesville, FL (USA)",2012-04-06,30.690020695573168
11.73032894736842,1.8,Tatyana FILATOVA,RUS,Moskva (RUS),2009-06-27,30.68967644600984
11.73046052631579,1.4,Carisma LYDAY,USA,"Tucson, AZ (USA)",2012-03-31,30.689332204169304
11.730592105263158,1.9,Margarita POGORELOV,ISR,"Bowling Green, OH (USA)",2008-05-16,30.68898797005132
11.730723684210526,0.8,Lia Raquel DOS SANTOS CARVALHO,BRA,"CNDA, BraganÃ§a Paulista (BRA)",2020-03-14,30.688643743655607
11.730855263157894,0.4,Autumn WILSON,USA,"Wilmer-Hutchins HS, Dallas, TX (USA)",2020-07-04,30.688299524981918
11.730986842105263,0.8,Takako NIISAKA,JPN,"Prefectural Sports Park, Miyazaki (JPN)",2020-07-18,30.68795531402998
11.731118421052631,1.8,Natalia KACZMAREK,POL,"Stadion Miejski, Jelenia GÃ³ra (POL)",2020-07-26,30.68761111079955
11.73125,-3.1,Sergine KOUGANA,CMR,Addis Abeba (ETH),2008-04-30,30.687266915290362
11.731381578947367,1.2,Carla ANDRE,FRA,Chateauroux (FRA),2019-06-29,30.68692272750215
11.731513157894737,1.8,Mia ADAMS,USA,"El Paso, TX (USA)",2015-05-16,30.686578547434653
11.731644736842105,-0.3,Keishorea ARMSTRONG,USA,"Albany, NY (USA)",2015-05-02,30.686234375087626
11.731776315789473,0.2,Maribel Vanessa CAICEDO,ECU,Morelia (MEX),2015-06-06,30.685890210460794
11.731907894736842,0.7,Shamelle PLESS,CAN,"Irvine, CA (USA)",2015-05-02,30.685546053553903
11.73203947368421,-0.7,Brittany THOMAS,USA,"Columbia, MO (USA)",2015-05-02,30.685201904366696
11.732171052631578,1.2,Deja JONES,USA,"Coral Gables, FL (USA)",2016-04-09,30.68485776289891
11.732302631578946,0.7,Dominique KEEL,USA,"Los Angeles, CA (USA)",2016-03-22,30.684513629150292
11.732434210526316,0.9,Morgan SNOW,USA,"Waco, TX (USA)",2013-05-04,30.684169503120565
11.732565789473684,0.1,Jasmine PILGRIM,USA,"High Point, NC (USA)",2018-05-11,30.683825384809488
11.732697368421052,0.0,Lexis LAMBERT,USA,"Westwood, CA (USA)",2018-04-14,30.683481274216795
11.732828947368422,0.7,Todea-Kay WILLIS,JAM,"Columbus, OH (USA)",2013-05-11,30.683137171342217
11.73296052631579,1.1,Maria Victoria DE SENA,BRA,BraganÃ§a Paulista (BRA),2018-06-21,30.68279307618551
11.733092105263157,-0.7,Mariam OULARE,BEL,Halluin (FRA),2018-06-27,30.68244898874641
11.733223684210525,1.7,Ashley SIMS,USA,"Northridge, CA (USA)",2013-05-10,30.68210490902465
11.733355263157895,1.7,Alexis COKES,USA,"Austin, TX (USA)",2018-05-11,30.68176083701997
11.733486842105263,1.3,Nina GRAMBLING,USA,"Columbus, OH (USA)",2013-04-20,30.681416772732117
11.73361842105263,2.0,Sayaka SHIBAYAMA,JPN,Hiratsuka (JPN),2017-06-10,30.681072716160834
11.733749999999999,0.8,CyrÃ©na SAMBA-MAYELA,FRA,Antony (FRA),2017-06-17,30.680728667305853
11.733881578947368,1.7,Catherine MCMANUS,IRL,Tullamore (IRL),2017-07-23,30.680384626166916
11.734013157894736,1.9,Sayaka ADACHI,JPN,Fukui (JPN),2017-09-08,30.680040592743772
11.734144736842104,0.0,Kim Phung LUU,VIE,Singapore (SGP),2015-06-09,30.67969656703615
11.734276315789474,1.1,Ewelina POPOWSKA,POL,Szczecin (POL),2014-07-29,30.67935254904379
11.734407894736842,1.0,Sabrina HÃ„FELE,GER,Ulm (GER),2014-07-26,30.679008538766446
11.73453947368421,1.1,Anna OBRADORS BARO,ESP,Tarragona (ESP),2019-06-29,30.678664536203858
11.734671052631578,0.5,Panagiota VENIERI,GRE,Larisa (GRE),2016-07-30,30.67832054135575
11.734802631578948,1.0,Shanique WALKER,USA,"Jacksonville, FL (USA)",2015-04-10,30.677976554221868
11.734934210526315,1.7,Cardine COPELAND,JAM,"Pueblo, CO (USA)",2013-05-23,30.677632574801958
11.735049019607843,0.9,Zofia WRÃ“BLEWSKA,POL,KrakÃ³w (POL),2015-06-13,30.677332442198043
11.735147058823529,0.9,Kayla RICHARDSON,USA,"Clovis, CA (USA)",2015-06-05,30.67707615383652
11.735245098039215,0.7,Kathryn CHRISTIE,GBR,Loughborough (GBR),2014-05-18,30.676819869757185
11.735343137254901,1.1,Celethia BYRD,USA,"San Angelo, TX (USA)",2009-05-23,30.676563589959944
11.735441176470587,0.6,Jade LEWIS,USA,"Clovis, CA (USA)",2014-06-07,30.67630731444468
11.735539215686273,1.8,Nakiya SMITH,USA,"Hammond, LA (USA)",2015-05-10,30.676051043211295
11.73563725490196,0.3,Leonie ROBINSON,JAM,"Starkville, MS (USA)",2015-05-02,30.675794776259682
11.735735294117646,1.2,Judith BOSKER,NED,GenÃ¨ve (SUI),2012-06-02,30.675538513589718
11.735833333333332,0.9,Olga VINOGRADSKAYA,RUS,Tbilisi (GEO),2015-07-27,30.675282255201314
11.735931372549018,-0.3,Luana MARTINS DIAS CORREA,BRA,SÃ£o Paulo (BRA),2009-06-28,30.67502600109435
11.736029411764706,0.1,Noelle MONTCALM,CAN,Windsor (CAN),2009-07-04,30.674769751268716
11.736127450980392,1.1,Federica GIANNOTTI,ITA,GenÃ¨ve (SUI),2014-06-14,30.674513505724324
11.736225490196079,1.6,Annalisa SPADOTTO SCOTT,ITA,Bressanone (ITA),2019-07-27,30.674257264461048
11.736323529411765,1.1,Martina DOSTÃLOVÃ,CZE,Praha (CZE),2008-06-07,30.67400102747879
11.736421568627451,1.0,Jodyann POWELL,JAM,"Walnut, CA (USA)",2008-05-24,30.673744794777445
11.736519607843137,0.8,Moriah JUBREY,USA,"San Angelo, TX (USA)",2009-05-21,30.673488566356898
11.736617647058823,1.9,ChrisDell HARRIS,USA,"Cedar City, UT (USA)",2009-05-16,30.673232342217045
11.73671568627451,1.8,Amber EVANS,USA,"Denton, TX (USA)",2009-04-30,30.672976122357777
11.736813725490196,0.4,Nidhi SINGH,IND,Pune (IND),2009-02-08,30.67271990677899
11.736911764705882,0.2,Kaitlin WHITEHORN,USA,"New Haven, CT (USA)",2014-05-11,30.672463695480577
11.737009803921568,1.4,Johnson WENSIA,USA,St. Paul (USA),2012-06-09,30.672207488462423
11.737107843137254,1.3,Angela DA SILVA ANTERO,BRA,SÃ£o Paulo (BRA),2014-10-09,30.67195128572443
11.73720588235294,0.0,Joyce SAKARI,KEN,Addis Abeba (ETH),2008-05-31,30.671695087266485
11.737303921568627,1.5,Xenia HIEBERT,PAR,AsunciÃ³n (PAR),2020-12-12,30.671438893088485
11.737401960784313,0.0,Cindy SEMBER,GBR,"Suhaim bin Hamad Stadium, Doha (QAT)",2020-09-25,30.671182703190325
11.737499999999999,0.7,Nolle GRAHAM,JAM,SÃ£o Paulo (BRA),2008-05-22,30.670926517571885
11.737598039215685,1.5,Dione THOMAS,USA,"El Paso, TX (USA)",2008-05-17,30.670670336233073
11.737696078431371,1.5,Megumi SHIMIZU,JPN,Hiroshima (JPN),2008-04-29,30.67041415917377
11.737794117647057,1.2,Monique HODGES,USA,"Storrs, CT (USA)",2008-04-05,30.67015798639388
11.737892156862744,-1.7,Pramila D.D.P. PRIYADHARSHANI,SRI,Kochi (IND),2008-03-07,30.669901817893287
11.737990196078432,0.8,Makelesi BATIMALA,FIJ,Nathan (AUS),2008-01-19,30.66964565367188
11.738088235294118,0.5,Michelle GLOOR,SUI,"Stade de La CharriÃ¨re, La Chaux-de-Fonds (SUI)",2020-08-15,30.669389493729565
11.738186274509804,1.3,Ivona DADIC,AUT,"Pramtalstadion, Andorf (AUT)",2020-08-01,30.66913333806622
11.73828431372549,0.1,Luminosa BOGLIOLO,ITA,"Guidobaldi, Rieti (ITA)",2020-07-11,30.668877186681755
11.738382352941176,0.5,CÃ©line BUÌˆRGI,SUI,"Stade de La CharriÃ¨re, La Chaux-de-Fonds (SUI)",2020-08-15,30.668621039576053
11.738480392156863,1.9,Varonica JOHNSON,USA,"Tampa, FL (USA)",2012-05-05,30.668364896749008
11.738578431372549,0.4,Elly BUCKHOLZ,AUS,"QSAC, Nathan, Brisbane (AUS)",2020-03-06,30.668108758200503
11.738676470588235,0.7,Ying HE,CHN,Zhengzhou (CHN),2009-09-05,30.66785262393045
11.738774509803921,0.2,Xiaoyu PANG,CHN,Shenyang (CHN),2013-09-07,30.667596493938724
11.738872549019607,1.0,Annika DRAZEK,GER,"Guidobaldi, Rieti (ITA)",2013-07-18,30.66734036822523
11.738970588235293,0.7,Juliet ITOYA,ESP,Vitoria (ESP),2013-07-06,30.66708424678985
11.73906862745098,-0.2,Manyuan LI,CHN,Shenyang (CHN),2013-06-15,30.666828129632496
11.739166666666666,1.4,Min-ki KIM,KOR,Yeosu (KOR),2013-06-05,30.666572016753033
11.739264705882352,1.1,Jenna JOKELA,FIN,Espoo (FIN),2013-06-02,30.66631590815138
11.739362745098038,-0.9,Sandra AKACHUKWU,USA,"Murfreesboro, TN (USA)",2016-05-15,30.666059803827412
11.739460784313724,0.1,Magdalena SIEMION,POL,Plock (POL),2011-06-15,30.665803703781034
11.73955882352941,1.7,Kenisha PHILLIPS,GUY,Leonora (GUY),2017-07-01,30.665547608012126
11.739656862745097,1.6,Hannah WILLIAMS,GBR,Leigh (GBR),2017-07-16,30.665291516520593
11.739754901960783,1.4,Diandrenique GAINES,USA,"Lawrence, KS (USA)",2017-07-27,30.665035429306325
11.73985294117647,2.0,Marlee SERRANO,USA,"Austin, TX (USA)",2017-05-13,30.66477934636921
11.739950980392157,1.2,Cecilia TAMAYO-GARZA,MEX,"Philadelphia, PA (USA)",2019-04-26,30.664523267709136
11.740049019607843,1.8,Taliyah TOWNSEND,USA,"Baton Rouge, LA (USA)",2019-04-20,30.66426719332601
11.74014705882353,1.8,Quamecha MORRISON,USA,"Daytona Beach, FL (USA)",2019-03-30,30.66401112321972
11.740245098039216,0.1,Amber HUGHES,USA,"Gainesville, FL (USA)",2019-03-29,30.663755057390155
11.740343137254902,1.1,Kenyla MILES,USA,"San Diego, CA (USA)",2019-03-23,30.663498995837216
11.740441176470588,1.3,Soniya JONES,ANT,Port-of-Spain (TTO),2019-03-23,30.66324293856078
11.740539215686274,0.7,Olivia EATON,NZL,Canberra (AUS),2019-02-09,30.66298688556076
11.74063725490196,-2.5,Hima DAS,IND,Patiala (IND),2018-02-27,30.66273083683703
11.740735294117647,-1.6,Nelsibeth Carolina VILLALOBOS,VEN,ConcepciÃ³n del Uruguay (ARG),2018-03-23,30.6624747923895
11.740833333333333,0.5,Yariatou TOURE,FRA,Antony (FRA),2011-06-25,30.662218752218045
11.740931372549019,-0.8,Mitsugi NAKAMURA,JPN,Hiroshima (JPN),2017-04-29,30.661962716322574
11.741029411764705,1.8,Desiree HORN,USA,"Columbia, SC (USA)",2017-04-15,30.661706684702967
11.741127450980391,1.4,Natashia JACKSON,USA,"Waco, TX (USA)",2017-04-08,30.66145065735913
11.741225490196078,-0.2,RoNecia NASH,USA,"Detroit, MI (USA)",2008-07-30,30.661194634290943
11.741323529411764,1.6,Rakeisha GREEN,USA,"Ruston, LA (USA)",2010-05-14,30.660938615498306
11.74142156862745,0.2,Monika GACHEVSKA,BUL,Sofia (BUL),2008-06-30,30.66068260098111
11.741519607843136,0.1,Giorgia CANDIANI,SUI,Lugano (SUI),2008-07-04,30.660426590739256
11.741617647058822,1.3,Jermeka MCBRIDE,BAH,"Fort Worth, TX (USA)",2017-03-18,30.660170584772622
11.741715686274508,0.9,Michaela PERNELL,USA,"Easton, PA (USA)",2017-05-06,30.659914583081108
11.741813725490195,1.8,Whitney BRIDGES,USA,"Lawrence, KS (USA)",2017-07-27,30.65965858566461
11.741911764705883,0.4,Nicolina ALTIMARI,ITA,Rieti (ITA),2017-06-03,30.659402592523012
11.742009803921569,1.6,Shikyla WALCOTT,TTO,Port-of-Spain (TTO),2017-06-10,30.65914660365622
11.742107843137255,0.0,Kyra CONSTANTINE,CAN,Toronto (CAN),2017-06-24,30.65889061906412
11.742205882352941,0.7,Ana Paula MACIEL CONCEIÃ‡ÃƒO,BRA,SÃ£o Paulo (BRA),2011-06-25,30.6586346387466
11.742303921568627,0.0,Erica BOUGARD,USA,"La Jolla, CA (USA)",2018-04-14,30.658378662703566
11.742401960784314,1.5,Mallory PITCHFORD,USA,"Greensboro, NC (USA)",2018-05-04,30.6581226909349
11.7425,1.0,Sophie YORKE,GBR,Mannheim (GER),2016-06-25,30.657866723440492
11.742598039215686,-0.4,Lara GOMEZ,ESP,"Zdzislaw Krzyszkowiak Stadium, Bydgoszcz (POL)",2016-07-20,30.657610760220248
11.742696078431372,0.8,Tabia CHARLES,CAN,Toronto (CAN),2008-06-14,30.65735480127405
11.742794117647058,1.6,Svitlana HONCHAROVA,UKR,Donetsk (UKR),2010-07-01,30.657098846601798
11.742892156862744,0.8,Jiaqian ZHENG,CHN,Chongqing (CHN),2010-06-26,30.65684289620338
11.74299019607843,1.5,Thai WILLIAMS,USA,"Sacramento, CA (USA)",2018-05-24,30.656586950078687
11.743088235294117,1.8,Ekaterini SARRI,GRE,Vari (GRE),2018-05-26,30.65633100822762
11.743186274509803,1.5,Maboundou KONÃ‰,CIV,Cergy-Pontoise (FRA),2018-06-23,30.656075070650065
11.74328431372549,1.9,Olga LYAKHOVENKO,RUS,Kazan (RUS),2018-07-19,30.655819137345922
11.743382352941175,0.9,Laetitia ETIA SAME,FRA,Bondoufle (FRA),2018-07-20,30.655563208315076
11.743480392156862,-1.0,Pauline Tobechukwu UGBO,NGR,Abuja (NGR),2018-12-12,30.65530728355742
11.743578431372548,1.9,Jean-Marie VERMEULEN,RSA,Germiston (RSA),2016-03-31,30.655051363072854
11.743676470588234,1.3,Isabela MACEDO SILVA,BRA,Sao Bernardo do Campo (BRA),2016-04-15,30.65479544686127
11.74377450980392,0.6,Tunrayo NUBI,GBR,Birmingham (GBR),2010-06-25,30.654539534922552
11.743872549019608,1.8,Ivanna AVRAMCHUK,UKR,Lutsk (UKR),2019-07-25,30.654283627256603
11.743970588235294,1.1,N.S. SIMI,IND,Pune (IND),2019-08-20,30.65402772386331
